id,name,city,country,iata,icao,latitude,longitude,altitude,timezone,tz_timezone
9803,Bangassou Airport,Bangassou,Central African Republic,BGU,FEFG,4.7849998474121,22.781000137329,519,+01:00,WAT
9804,Ban Huoeisay Airport,Ban Houayxay,Laos,HOE,VLHS,20.2572994232,100.43699646,420,+07:00,+07
9805,Baniyala Airport,Baniyala,Australia,BYX,,-13.19810009,136.227005005,6,+09:30,ACST
9806,Banning Municipal Airport,Banning,United States,BNG,KBNG,33.9230995178,-116.850997925,676,-07:00,PDT
9807,Banz Airport,Banz,Papua New Guinea,BNZ,,-5.807,144.623,1569,+10:00,+10
9808,Bapi Airstrip,Bapi,Papua New Guinea,BPD,AYBP,-7.74361111111,147.020555556,893,+10:00,+10
9809,Barakoma Airport,Mbarakoma,Solomon Islands,VEV,AGBA,-7.9127798080444,156.70599365234,0,+11:00,+11
9810,Baramita Airport,Baramita,Guyana,BMJ,SYBR,7.3701200485229,-60.487998962402,99,-04:00,-04
9811,Baranof Warm Springs Float and Seaplane Base,Baranof,United States,BNF,,57.088799,-134.833146,0,-08:00,AKDT
9812,Barcelonnette - Saint-Pons Airport,Barcelonnette,France,BAE,LFMR,44.387198,6.609186,1131,+02:00,CEST
9813,Bardera Airport,Bardera,Somalia,BSY,HCMD,2.336111,42.307778,1280,+03:00,EAT
9814,Bareilly Air Force Station,Bareilly,India,BEK,VIBY,28.4221000671,79.4507980347,176,+05:30,IST
9815,Barimunya Airport,Barimunya,Australia,BYP,YBRY,-22.673900604248,119.16600036621,634,+08:00,AWST
9816,Barkly Downs Airport,Barkly Downs,Australia,BKP,YBAW,-20.4958333333,138.474722222,246,+10:00,AEST
9817,Barnwell Regional Airport,Barnwell,United States,BNL,KBNL,33.25780106,-81.38829803,74,-04:00,EDT
9818,Barra Airport,Barra,Brazil,BQQ,SNBX,-11.080800056458,-43.147499084473,409,-03:00,-03
9819,Barra do Corda Airport,Barra do Corda,Brazil,BDC,SNBC,-5.5025,-45.215833,155,-03:00,-03
9820,Barra do Garças Airport,Barra do Garças,Brazil,BPG,SBBW,-15.8613004684,-52.3889007568,349,-04:00,-04
9821,Barranca De Upia Airport,Barranca de Upta,Colombia,BAC,,4.583333,-72.966667,204,-05:00,-05
9822,Barreirinhas Airport,Barreirinhas,Brazil,BRB,SSRS,-2.756628,-42.805666,12,-03:00,-03
9823,Barriles Airport,Tocopilla,Chile,TOQ,SCBE,-22.14109992981,-70.062896728516,1059,-04:00,-04
9824,Bar River Airport,Bar River,Canada,YEB,CPF2,46.42029953,-84.0922012329,180,-04:00,EDT
9825,Barstow Daggett Airport,Daggett,United States,DAG,KDAG,34.85369873,-116.7870026,588,-05:00,CDT
9826,Bartica A Airport,Bartica,Guyana,GFO,SYBT,6.358864,-58.655207,0,-04:00,-04
9827,Bartlesville Municipal Airport,Bartlesville,United States,BVO,KBVO,36.76250076,-96.01119995,216,-05:00,CDT
9828,Bartlett Cove Seaplane Base,Gustavus,United States,BQV,BQV,58.4552001953,-135.884994507,0,-08:00,AKDT
9829,Baruun Urt Airport,Baruun-Urt,Mongolia,UUN,ZMBU,46.660301208496,113.28500366211,976,+08:00,+08
9830,Bar Yehuda Airfield,Masada,Israel,MTZ,LLMZ,31.328199386597,35.388599395752,-385,+03:00,IDT
9831,Basanth Nagar Airport,Ramagundam,India,RMD,VORG,18.701,79.3923,204,+05:30,IST
9832,Basongo Airport,Basongo,Democratic Republic of the Congo,BAN,FZVR,-4.315802,20.414891,499,+02:00,CAT
9833,Batagay Airport,Batagay,Russia,BQJ,UEBB,67.648002624512,134.69500732422,212,+10:00,+10
9834,Batajnica Air Base,Belgrade,Serbia,BJY,LYBT,44.935299,20.2575,80,+02:00,CEST
9835,Batangafo Airport,Batangafo,Central African Republic,BTG,FEGF,7.3141098022461,18.308799743652,419,+01:00,WAT
9836,Batavia Downs Airport,Batavia Downs,Australia,BVW,YBTV,-12.6591997147,142.675003052,0,+10:00,AEST
9837,Batesville Regional Airport,Batesville,United States,BVX,KBVX,35.7262001,-91.64730072,141,-04:00,EDT
9838,Bathpalathang Airport,Jakar,Bhutan,BUT,VQBT,27.5622,90.7471,2586,+06:00,+06
9839,Batom Airport,Nabat,Indonesia,BXM,WAJG,-4.16666984558,140.850006104,175,+09:00,WIT
9840,Batouri Airport,Batouri,Cameroon,OUR,FKKI,4.4749999046326,14.362500190735,655,+01:00,WAT
9841,Batticaloa Airport,Batticaloa,Sri Lanka,BTC,VCCB,7.70576,81.678802,6,+05:30,+0530
9842,Batu Licin Airport,Batu Licin,Indonesia,BTW,WAOC,-3.41241002083,115.995002747,0,+08:00,WITA
9843,Baures Airport,Baures,Bolivia,BVL,SLBA,-13.5833330154,-63.5833320618,143,-04:00,-04
9844,Bawan Airport,Gewak,Papua New Guinea,BWJ,,-6.39694444444,146.881666667,1432,+10:00,+10
9845,Bawean Airport,Bawean Island,Indonesia,BXW,WARW,-5.723676,112.679592,28,+07:00,WIB
9846,Bay City Municipal Airport,Bay City,United States,BBC,KBYY,28.9733009338,-95.8635025024,13,-04:00,EDT
9847,Baytown Airport,Baytown,United States,HPY,KHPY,29.7861003876,-94.9526977539,10,-05:00,CDT
9848,Bazhong Enyang Airport,Bazhong,China,BZX,,31.73842,106.644872,549,+08:00,CST
9849,Beagle Bay Airport,Beagle Bay,Australia,BEE,YBGB,-17.0165,122.6464,37,+08:00,AWST
9850,Bear Creek 3 Airport,Bear Creek,United States,BCC,Z48,63.5733160384,-156.149454117,225,-08:00,AKDT
9851,Beatty Airport,Beatty,United States,BTY,KBTY,36.8610992432,-116.787002563,966,-07:00,PDT
9852,Beaver Creek Airport,Beaver Creek,Canada,YXQ,CYXQ,62.410301208496,-140.86700439453,649,-05:00,CDT
9853,Bedford Downs Airport,Bedford Downs,Australia,BDW,YBDF,-17.286699295,127.462997437,533,+08:00,AWST
9854,Beijing Daxing International Airport,Beijing,China,PKX,ZBAD,39.509945,116.41092,29,+08:00,CST
9855,Beira Lake Seaplane Base,Colombo,Sri Lanka,BYV,,6.92944444444,79.8541666667,5,+05:30,+0530
9856,Beja Airport / Airbase,Beja,Portugal,BYJ,LPBJ,38.078899,-7.9324,193,+01:00,WEST
9857,Belaya Gora Airport,Belaya Gora,Russia,BGN,UESG,68.556602,146.231506,35,+11:00,+11
9858,Beles Airport,Pawe Liyou,Ethiopia,PWI,HAPW,11.3126,36.4164,1126,+03:00,EAT
9859,Beletwene Airport,Beledweyne,Somalia,BLW,HCMN,4.766976,45.2388,170,+03:00,EAT
9860,Bella Bella/Shearwater Seaplane Base,Bella Bella,Canada,YSX,CAW8,52.150002,-128.08299,0,-07:00,PDT
9861,Bella Union Airport,Santa Rosa del Cuareim,Uruguay,BUV,SUBU,-30.3333339691,-57.0833320618,21,-03:00,-03
9862,Bella Yella Airport,Belle Yella,Liberia,BYL,,7.36916666667,-9.99372222222,210,+00:00,GMT
9863,Bellburn Airstrip,Bungle Bungle Outcamp,Australia,BXF,YBEB,-17.545,128.305,246,+08:00,AWST
9864,Bell Island Hot Springs Seaplane Base,Bell Island,United States,KBE,KBE,55.9291000366,-131.572006226,0,-05:00,CDT
9865,Belluno Airport,Belluno,Italy,BLX,LIDB,46.166549,12.250389,377,+02:00,CEST
9866,Belmonte Airport,Belmonte,Brazil,BVM,SNBL,-15.871700286865,-38.871898651123,10,-03:00,-03
9867,Belmullet Aerodrome,Belmullet,Ireland,BLY,EIBT,54.2228012085,-10.0307998657,45,+01:00,IST
9868,Beloretsk Airport,Beloretsk,Russia,BCX,UWUB,53.938098907471,58.340000152588,556,+05:00,+05
9869,Beluga Airport,Beluga,United States,BVU,PABG,61.1721992493,-151.044006348,39,-08:00,AKDT
9870,Bemichi Airport,Santa Cruz,Guyana,BCG,SYBE,7.69999980927,-59.1666603088,28,-04:00,-04
9871,Bemolanga Airport,Bemolanga,Madagascar,BZM,,-17.6925,45.0888333333,289,+03:00,EAT
9872,Benalla Airport,Benalla,Australia,BLN,YBLA,-36.551898956299,146.00700378418,173,+10:00,AEST
9873,Ben Bruce Memorial Airpark,Evadale,United States,EVA,4TE8,30.3209991455,-94.0735015869,13,-05:00,CDT
9874,Bendigo Airport,Bendigo,Australia,BXG,YBDG,-36.7393989563,144.330001831,214,+10:00,AEST
9875,Bengbu Airport,Bengbu,China,BFU,ZSBB,32.8477333333,117.320244444,30,+08:00,CST
9876,Beni Airport,Beni,Democratic Republic of the Congo,BNC,FZNP,0.575,29.4739,1071,+02:00,CAT
9877,Beni Mellal Airport,Beni Mellal,Morocco,BEM,GMMD,32.401895,-6.315905,516,+01:00,+01
9878,Bensbach Airport,Wando,Papua New Guinea,BSP,AYBH,-8.85805555556,141.259444444,9,+10:00,+10
9879,Ben Slimane Airport,Ben Slimane,Morocco,GMD,GMMB,33.655399,-7.22145,191,+01:00,+01
9880,Benson Municipal Airport,Benson,United States,BBB,KBBB,45.3319015503,-95.6505966187,316,-07:00,MST
9881,Bentayan Airport,Lahat,Indonesia,PXA,WIPY,-2.43443,104.092003,12,+07:00,WIB
9882,Benton Field,Redding,United States,BZF,O85,40.5749015808,-122.407997131,219,-07:00,PDT
9883,Berane Airport,Berane,Montenegro,IVG,LYBR,42.839000701904,19.861999511719,697,+02:00,CEST
9884,Berdyansk Airport,Berdyansk,Ukraine,ERD,UKDB,46.814999,36.758099,52,+03:00,EEST
9885,Bereina Airport,Bereina,Papua New Guinea,BEA,,-8.64,146.5083,17,+10:00,+10
9886,Berezovo Airport,Berëzovo,Russia,EZV,USHB,63.921001434326,65.030502319336,29,+05:00,+05
9887,Berlin Regional Airport,Berlin,United States,BML,KBML,44.57540131,-71.17590332,353,-04:00,EDT
9888,Bertoua Airport,Bertoua,Cameroon,BTA,FKKO,4.5486102104187,13.726099967957,650,+01:00,WAT
9889,Besakoa Airport,Besakoa,Madagascar,BSV,,-15.6725,47.0616666667,12,+03:00,EAT
9890,Bethel Seaplane Base,Bethel,United States,JBT,Z59,60.7820014954,-161.742996216,4,-04:00,EDT
9891,Betioky Airport,Betioky,Madagascar,BKU,FMSV,-23.732999801636,44.388999938965,280,+03:00,EAT
9892,Betoambari Airport,Baubau,Indonesia,BUW,WAWB,-5.486879825592,122.56900024414,49,+08:00,WITA
9893,Betoota Airport,Betoota,Australia,BTX,YBEO,-25.641700744629,140.78300476074,27,+10:00,AEST
9894,Betou Airport,Bétou,Republic of the Congo,BTB,FCOT,3.0499999523163,18.5,355,+01:00,WAT
9895,Beverley Springs Airport,Charnley River,Australia,BVZ,YBYS,-16.733299255371,125.43299865723,117,+08:00,AWST
9896,Bewani Airport,Bewani,Papua New Guinea,BWP,AYBI,-3.02166666667,141.165277778,167,+10:00,+10
9897,Bezmer Air Base,Yambol,Bulgaria,JAM,LBIA,42.4548988342,26.3521995544,155,+03:00,EEST
9898,Bhagatanwala Airport,Sargodha,Pakistan,BHW,OPBG,32.056098938,72.9484024048,182,+05:00,PKT
9899,Bhatinda Air Force Station,Bathinda,India,BUP,VIBT,30.270099639893,74.755798339844,201,+05:30,IST
9900,Biała Podlaska Airfield,Biała Podlaska,Poland,BXP,EPBP,52.00078,23.1325278,147,+02:00,CEST
9901,Bialla Airport,Bialla,Papua New Guinea,BAA,AYBL,-5.33056020737,151.007995605,15,+10:00,+10
9902,Biangabip Airport,Biangabip,Papua New Guinea,BPK,AYBQ,-5.52638888889,141.744583333,325,+10:00,+10
9903,Biaru Airport,Biaru,Papua New Guinea,BRP,AYBR,-7.6693,146.7594,1493,+10:00,+10
9904,Biaugunu Airport,Saqani Settlement,Fiji,AQS,NFBG,-16.4493799329,179.740104675,9,+12:00,+12
9905,Bidar Air Force Station,Bīdar,India,IXX,VOBR,17.9081,77.487099,663,+05:30,IST
9906,Bielefeld Airport,Bielefeld,Germany,BFE,EDLI,51.964722,8.544444,138,+02:00,CEST
9907,Big Bay Seaplane Base,Stuart Island,Canada,YIG,CAF6,50.3923,-125.1372,0,-04:00,EDT
9908,Big Bear City Airport,Big Bear City,United States,RBF,L35,34.2638015747,-116.856002808,2057,-07:00,PDT
9909,Big Lake Airport,Big Lake,United States,BGQ,PAGQ,61.5360984802,-149.813995361,48,-05:00,CDT
9910,Big Spring Mc Mahon-Wrinkle Airport,Big Spring,United States,HCA,KBPG,32.212601,-101.522003,784,-05:00,CDT
9911,Biliau Airport,Biliau Mission,Papua New Guinea,BIJ,,-5.578,146.339,15,+10:00,+10
9912,Billiluna Airport,Billiluna,Australia,BIW,YBIL,-19.5666999817,127.666999817,304,+10:00,AEST
9913,Billy Mitchell Airport,Hatteras,United States,HNC,KHSE,35.232799530029,-75.617797851562,5,-04:00,EDT
9914,Biloela,Biloela,Australia,ZBL,NULL,-24.395833,150.5,0,+10:00,AEST
9915,Bilogai-Sugapa Airport,Bilogai,Indonesia,UGU,WABV,-3.73956,137.031998,2239,+09:00,WIT
9916,Bimin Airport,Bimin,Papua New Guinea,BIZ,,-5.28611111111,142.033055556,1760,+10:00,+10
9917,Biniguni Airport,Biniguni,Papua New Guinea,XBN,AYBZ,-9.6425,149.303888889,65,+10:00,+10
9918,Birao Airport,Birao,Central African Republic,IRO,FEFI,10.236399650574,22.716899871826,516,+01:00,WAT
9919,Birchwood-Pocono Airport,East Stroudsburg,United States,ESP,,41.0643,-75.2521,294,-04:00,EDT
9920,Bisbee Municipal Airport,Bisbee,United States,BSQ,P04,31.3640003204,-109.883003235,1456,-07:00,MST
9921,Bishe Kola Air Base,Bīsheh Kolā,Iran,BSM,OINJ,36.655101776123,52.349601745605,-24,+04:30,+0430
9922,Bislig Airport,Bislig,Philippines,BPH,RPMF,8.1959495544434,126.32199859619,3,+08:00,PST
9923,Bizant Airport,Bizant,Australia,BZP,YBIZ,-14.7402777778,144.119444444,19,+10:00,AEST
9924,Blaise Diagne International Airport,Dakar,Senegal,DSS,GOBD,14.67,-17.073333,88,+00:00,GMT
9925,Blanding Municipal Airport,Blanding,United States,BDG,KBDG,37.58330154,-109.4830017,1788,-06:00,MDT
9926,Blimbingsari Airport,Banyuwangi,Indonesia,BWX,WADY,-8.31015,114.3401,34,+07:00,WIB
9927,Bloodvein River Airport,Pesko Island,Canada,YDV,CZTA,51.784568,-96.692305,219,-05:00,CDT
9928,Bloomfield River Airport,Bloomfield,Australia,BFC,YBMD,-15.8736000061,145.330001831,0,+10:00,AEST
9929,Blosser Municipal Airport,Concordia,United States,CNK,KCNK,39.5493011475,-97.6522979736,452,-05:00,CDT
9930,Blubber Bay Seaplane Base,Blubber Bay,Canada,XBB,,49.793958,-124.621064,0,-07:00,PDT
9931,Blue Canyon Nyack Airport,Emigrant Gap,United States,BLU,KBLU,39.2750015259,-120.709999084,1610,-07:00,PDT
9932,Blue Lagoon Seaplane Base,Nanuya Lailai Island,Fiji,BXL,,-16.943,177.368,0,+12:00,+12
9933,Blytheville Municipal Airport,Blytheville,United States,HKA,KHKA,35.9403991699,-89.8308029175,77,-05:00,CDT
9934,Boalang Airport,Bolaang,Indonesia,BJG,,-0.97289597988129,122.14499664307,44,+08:00,WITA
9935,Boana Airport,Boana,Papua New Guinea,BNV,,-6.433,146.825,899,+10:00,+10
9936,Boang Airport,Boang Island,Papua New Guinea,BOV,,-3.3834,153.2812,25,+10:00,+10
9937,Bodinumu Airport,Bodinumu,Papua New Guinea,BNM,AYBD,-9.10777777778,147.666722222,1127,+10:00,+10
9938,Boende Airport,Boende,Democratic Republic of the Congo,BNB,FZGN,-0.21699999272823,20.85000038147,355,+01:00,WAT
9939,Bogorodskoye Airport,Bogorodskoye,Russia,BQG,UHNB,52.38,140.448,0,+10:00,+10
9940,Boké Baralande Airport,Boké,Guinea,BKJ,GUOK,10.9658,-14.2811,49,+00:00,GMT
9941,Bokoro Airport,Bokoro,Chad,BKR,FTTK,12.38300037384,17.066999435425,299,+01:00,WAT
9942,Bokpyinn Airport,Bokpyin,Myanmar,VBP,VYBP,11.1494,98.735901,30,+06:30,+0630
9943,Boku Airport,Boku,Papua New Guinea,BOQ,,-6.5427,155.3419,68,+10:00,+10
9944,Bol Airport,Bol,Chad,OTC,FTTL,13.443300247192,14.739399909973,291,+01:00,WAT
9945,Bollon Airport,Bollon,Australia,BLS,YBLL,-28.058300018311,147.48300170898,55,+10:00,AEST
9946,Bolovip Airstrip,Bolobip,Papua New Guinea,BVP,,-5.3633,141.655,1520,+10:00,+10
9947,Bolwarra Airport,Bolwarra,Australia,BCK,YBWR,-17.388299942,144.169006348,0,+10:00,AEST
9948,Bomai Airport,Uhani,Papua New Guinea,BMH,AYBO,-6.37316666667,144.637,1005,+10:00,+10
9949,Bomar Field Shelbyville Municipal Airport,Shelbyville,United States,SYI,KSYI,35.56010056,-86.44249725,244,-05:00,CDT
9950,Bongo Airport,Bongo,Gabon,BGP,,-2.1713,10.2088,36,+01:00,WAT
9951,Bongor Airport,Bongor,Chad,OGR,FTTB,10.288100242615,15.381099700928,327,+01:00,WAT
9952,Bontang Airport,Bontang,Indonesia,BXT,WALC,0.119691,117.474998,14,+08:00,WITA
9953,Boolgeeda,Mount Brockman,Australia,OCM,YBGD,-22.54,117.275,570,+08:00,AWST
9954,Boone Municipal Airport,Boone,United States,BNW,KBNW,42.0495986938,-93.8476028442,353,-04:00,EDT
9955,Booue Airport,Boque,Gabon,BGB,FOGB,-0.1075,11.9438,184,+01:00,WAT
9956,Boralday Airport,Almaty,Kazakhstan,BXJ,UAAR,43.352600097656,76.883697509766,704,+06:00,+06
9957,Borgarfjörður eystri Airport,Bakkagerði,Iceland,BGJ,BIBF,65.516403198242,-13.805000305176,24,+00:00,GMT
9958,Bossangoa Airport,Bossangoa,Central African Republic,BSN,FEFS,6.4920001029968,17.429000854492,498,+01:00,WAT
9959,Boswell Bay Airport,Boswell Bay,United States,BSW,AK97,60.4230995178,-146.145996094,70,-08:00,AKDT
9960,Bouar Airport,Bouar,Central African Republic,BOP,FEFO,5.9580001831055,15.637000083923,1024,+01:00,WAT
9961,Bouarfa Airport,Bouarfa,Morocco,UAR,GMFB,32.5143055556,-1.98305555556,1106,+01:00,+01
9962,Bouca Airport,Bouca,Central African Republic,BCF,FEGU,6.5170001983643,18.267000198364,466,+01:00,WAT
9963,Boulsa Airport,Boulsa,Burkina Faso,XBO,DFEA,12.64999961853,-0.56699997186661,299,+00:00,GMT
9964,Bouna Airport,Bouna,Ivory Coast,BQO,DIBN,9.2775001525879,-3.0252799987793,349,+00:00,GMT
9965,Boundary Airport,Boundary,United States,BYA,BYA,64.0783004761,-141.113006592,896,-07:00,PDT
9966,Boundiali Airport,Boundiali,Ivory Coast,BXI,DIBI,9.5329999923706,-6.4670000076294,391,+00:00,GMT
9967,Boundji Airport,Boundji,Republic of the Congo,BOE,FCOB,-1.0329999923706,15.38300037384,380,+01:00,WAT
9968,Boun Neau Airport,Ban Napo,Laos,PCQ,VLFL,21.6475,101.9,929,+07:00,+07
9969,Bou Saada Airport,Bou Saada,Algeria,BUJ,DAAD,35.332500457764,4.2063899040222,459,+01:00,CET
9970,Bousso Airport,Bousso,Chad,OUT,FTTS,10.482999801636,16.716999053955,334,+01:00,WAT
9971,Boutilimit Airport,Boutilimit,Mauritania,OTL,GQNB,17.533000946045,-14.682999610901,36,+00:00,GMT
9972,Bowen Airport,Bowen,Australia,ZBO,YBWN,-20.018299102783,148.21499633789,2,+10:00,AEST
9973,Bowers Field,Ellensburg,United States,ELN,KELN,47.03300095,-120.5309982,537,-07:00,PDT
9974,Bowman Regional Airport,Bowman,United States,BWM,KBWW,46.1655193,-103.30075,903,-06:00,MDT
9975,Bozoum Airport,Bozoum,Central African Republic,BOZ,FEGZ,6.3441700935364,16.321899414062,675,+01:00,WAT
9976,Braga Municipal Aerodrome,Braga,Portugal,BGZ,LPBR,41.5871009827,-8.44513988495,75,+01:00,WEST
9977,Brak Airport,Brak,Libya,BCQ,,27.653,14.272,321,+02:00,EET
9978,Brawley Municipal Airport,Brawley,United States,BWC,KBWC,32.99290085,-115.5169983,-39,-07:00,PDT
9979,Breiðdalsvík Airport,Breiðdalsvík,Iceland,BXV,BIBV,64.790000915527,-14.022800445557,2,+00:00,GMT
9980,Brewarrina Airport,Brewarrina,Australia,BWQ,YBRW,-29.973899841309,146.81700134277,126,+10:00,AEST
9981,Brewster Field,Holdrege,United States,HDE,KHDE,40.452099,-99.336502,704,-05:00,CDT
9982,Brigadeiro Cabral Airport,Divinópolis,Brazil,DIQ,SNDV,-20.180700302124,-44.870899200439,794,-03:00,-03
9983,Brigadier D.H.E. Ruiz Airport,Coronel Suárez,Argentina,CSZ,SAZC,-37.446098,-61.889301,233,-03:00,-03
9984,Brighton Downs Airport,Brighton Downs,Australia,BHT,,-23.3638888889,141.562777778,118,+10:00,AEST
9985,Britton Municipal Airport,Britton,United States,TTO,KBTN,45.815200805664,-97.743103027344,401,-05:00,CDT
9986,Broadus Airport,Broadus,United States,BDX,00F,45.47249985,-105.4540024,999,-06:00,MDT
9987,Brockville - Thousand Islands Regional Tackaberry Airport,Brockville,Canada,XBR,CNL3,44.6394004822,-75.7502975464,122,-04:00,EDT
9988,Broken Bow Municipal Airport,Broken Bow,United States,BBW,KBBW,41.4365005493,-99.6421966553,776,-05:00,CDT
9989,Brookhaven Airport,Shirley,United States,WSH,KHWV,40.8218994141,-72.8694000244,24,-04:00,EDT
9990,Brookings Airport,Brookings,United States,BOK,KBOK,42.0746,-124.290001,139,-05:00,CDT
9991,Browns Airport,Weeping Water,United States,EPG,NE69,40.8675003052,-96.1100006104,360,-05:00,CDT
9992,Bruce Campbell Field,Madison,United States,DXE,KMBO,32.438702,-90.103104,99,-05:00,CDT
9993,Brunette Downs Airport,Brunette Downs,Australia,BTD,YBRU,-18.6399993896,135.93800354,213,+09:30,ACST
9994,Brunswick Executive Airport,Brunswick,United States,NHZ,KBXM,43.89220047,-69.93859863,21,-04:00,EDT
9995,Brunswick Municipal Airport,Lawrenceville,United States,LVL,KLVL,36.7728,-77.794296,100,-04:00,EDT
9996,Bua Airport,Palopo,Indonesia,LLO,WAFD,-3.082997,120.245018,3,+08:00,WITA
9997,Bubaque Airport,Bubaque,Guinea-Bissau,BQE,GGBU,11.297355651855,-15.838079452515,0,+00:00,GMT
9998,Buchanan Airport,Buchanan,Liberia,UCN,GLBU,5.904167,-10.058333,12,+00:00,GMT
9999,Buckley Air Force Base,Denver,United States,BFK,KBKF,39.7016983032,-104.751998901,1725,-06:00,MDT
10000,Buenos Aires Airport,Buenos Aires,Costa Rica,BAI,MRBA,9.163949,-83.330171,370,-06:00,CST
10001,Buenos Aires Metropolitan Area,Buenos Aires,Argentina,BUE,NULL,0,0,0,-03:00,-03
10002,Bui-Dama Airport,Bua,Fiji,BVF,NFNU,-16.8598,178.6232,27,+12:00,+12
10003,Buin Airport,Buin,Papua New Guinea,UBI,AYUI,-6.72916666667,155.683333333,70,+11:00,+11
10004,Bukhovtsi Airfield,Targovishte,Bulgaria,TGV,LBTG,43.3065986633,26.7008991241,202,+03:00,EEST
10005,Bulagtai Resort Airport,Mani Hiid,Mongolia,UGT,ZMBR,43.749304182,104.114985466,1419,+08:00,+08
10006,Bulgan Sum Airport,Bürenhayrhan,Mongolia,HBU,ZMBS,46.100601,91.584198,1195,+07:00,+07
10007,Buli Airport,Maba,Indonesia,PGQ,WAEM,0.9194,128.3825,2,+09:00,WIT
10008,Bulimba Airport,Bulimba,Australia,BIP,YBWM,-16.8808002472,143.479003906,143,+10:00,AEST
10009,Bullfrog Basin Airport,Big Water,United States,BFG,U07,37.54579926,-110.7129974,1270,-06:00,MDT
10010,Bull Harbour Water Aerodrome,Norman Island,Canada,YBH,,50.9179,-127.9372,0,-07:00,PDT
10011,Bulolo Airport,Bulolo,Papua New Guinea,BUL,AYBU,-7.21628667141,146.649541855,682,+10:00,+10
10012,Bumbar Airport,Bumba,Democratic Republic of the Congo,BMB,FZFU,2.18278,22.481701,0,+01:00,WAT
10013,Bumi Airport,Bumi Hills,Zimbabwe,BZH,FVBM,-16.8169994354,28.3500003815,502,+02:00,CAT
10014,Bundi Airport,Bundi,Papua New Guinea,BNT,AYDI,-5.74222222222,145.2275,1341,+10:00,+10
10015,Bunsil Airport,Opai,Papua New Guinea,BXZ,AYNS,-5.7243,147.8667,61,+10:00,+10
10016,Bunyu Airport,Bunyu,Indonesia,BYQ,WALV,3.45571994781,117.866996765,35,+08:00,WITA
10017,Buol Airport,Buol,Indonesia,UOL,WAMY,1.1027,121.4141,8,+08:00,WITA
10018,Buraimi Airport,Al Buraymī,Oman,RMB,OOBR,24.241111,55.784722,295,+04:00,+04
10019,Burg Feuerstein Airport,Ebermannstadt,Germany,URD,EDQE,49.794166564941,11.133610725403,509,+02:00,CEST
10020,Burley Municipal Airport,Burley,United States,BYI,KBYI,42.5425987244,-113.772003174,1264,-06:00,MDT
10021,Burns Lake Airport,Burns Lake,Canada,YPZ,CYPZ,54.3763999939,-125.950996399,714,-07:00,PDT
10022,Burns Municipal Airport,Burns,United States,BNO,KBNO,43.5918998718,-118.955001831,1264,-07:00,PDT
10023,Butare Airport,Butare,Rwanda,BTQ,HRYI,-2.5958299636841,29.736700057983,1768,+02:00,CAT
10024,Buta Zega Airport,Buta,Democratic Republic of the Congo,BZU,FZKJ,2.8183500766754,24.793699264526,419,+02:00,CAT
10025,Butler Co Regional Airport - Hogan Field,Hamilton,United States,HAO,KHAO,39.3638000488,-84.5220031738,192,-04:00,EDT
10026,Butler Memorial Airport,Butler,United States,BUM,KBUM,38.2897987366,-94.3401031494,271,-04:00,EDT
10027,Butterworth Airport,Butterworth,Malaysia,BWH,WMKB,5.4659199714661,100.39099884033,3,+08:00,+08
10028,Cable Airport,Upland,United States,CCB,KCCB,34.1115989685,-117.68800354,440,-07:00,PDT
10029,Cabo 1° Juan Román Airport,Aysen,Chile,WPA,SCAS,-45.399200439453,-72.670303344727,9,-04:00,-04
10030,Cabo Rojo Airport,Pedernales,Dominican Republic,CBJ,MDCR,17.929000854492,-71.644798278809,79,-04:00,AST
10031,Cáceres Airport,Cáceres,Brazil,CCX,SWKC,-16.043600082397,-57.629901885986,149,-04:00,-04
10032,Cache Creek-Ashcroft Regional Airport,Ashcroft,Canada,YZA,CAZ5,50.775258,-121.321314,619,-07:00,PDT
10033,Cafunfo Airport,Cafunfo,Angola,CFF,FNCF,-8.7836103439331,17.989700317383,0,+01:00,WAT
